SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
358012,0,0,112500.0,835380.0,45445.5,675000.0,8.0,,Sales staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
131196,0,0,180000.0,601470.0,30838.5,450000.0,4.0,0.1464,Drivers,Cash loans,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,block of flats,"Stone, brick"
189860,0,0,135000.0,450000.0,16294.5,450000.0,,0.0388,,Cash loans,F,N,Y,Pensioner,Higher education,Widow,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Mixed
195438,0,1,247500.0,807534.0,41359.5,652500.0,,,Core staff,Cash loans,F,N,N,Working,Higher education,Married,House / apartment,0,SUNDAY,Unaccompanied,,
161788,0,0,180000.0,765000.0,22495.5,765000.0,11.0,,Laborers,Cash loans,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
410468,0,0,67500.0,337761.0,22977.0,256500.0,,,Private service staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
361010,0,1,180000.0,1293502.5,35568.0,1129500.0,,,Core staff,Cash loans,F,N,N,State servant,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
137976,0,2,135000.0,808650.0,26217.0,675000.0,,0.0466,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
367642,0,0,67500.0,553806.0,24525.0,495000.0,3.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,"Spouse, partner",,
263722,0,0,90000.0,263686.5,25816.5,238500.0,,0.0265,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
309419,0,0,90000.0,251280.0,9697.5,180000.0,12.0,,,Cash loans,M,Y,Y,Working,Incomplete higher,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,,
298840,0,0,225000.0,1078200.0,34911.0,900000.0,22.0,0.0187,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
154975,0,1,225000.0,286704.0,17455.5,247500.0,,0.0212,Drivers,Cash loans,M,N,Y,State servant,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Others
253831,0,0,135000.0,364896.0,15588.0,315000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
171247,0,0,157500.0,675000.0,17937.0,675000.0,,0.0548,Managers,Cash loans,F,N,N,Working,Higher education,Separated,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
284862,0,0,135000.0,417024.0,18369.0,360000.0,,0.051,,Cash loans,F,N,N,Working,Secondary / secondary special,Single / not married,Municipal apartment,0,MONDAY,Unaccompanied,,
227735,0,0,202500.0,747000.0,29754.0,747000.0,,0.1799,Cleaning staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,Other_B,block of flats,Panel
413134,0,0,103500.0,517500.0,22054.5,517500.0,,0.0255,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Widow,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
431711,0,1,157500.0,450000.0,22500.0,450000.0,,,Core staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,FRIDAY,Unaccompanied,,
236448,0,1,58500.0,343800.0,16155.0,225000.0,,,Laborers,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Family,,
225596,0,2,288000.0,1187370.0,115803.0,1125000.0,3.0,0.1385,Managers,Cash loans,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
175136,0,0,121500.0,1773963.0,61789.5,1620000.0,,0.0654,High skill tech staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
166586,0,0,180000.0,1528200.0,53248.5,1350000.0,18.0,,,Cash loans,F,Y,N,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,THURSDAY,Unaccompanied,,
322417,0,0,112500.0,724500.0,21312.0,724500.0,,0.1118,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
138823,0,2,67500.0,52128.0,5742.0,45000.0,,0.0595,,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
276303,0,1,54000.0,229500.0,13302.0,229500.0,17.0,,Core staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,,
408111,1,1,112500.0,450000.0,21109.5,450000.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Separated,House / apartment,0,MONDAY,Unaccompanied,,
119911,0,1,157500.0,622413.0,31909.5,495000.0,,0.0604,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,With parents,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
320766,0,0,180000.0,1096020.0,52857.0,900000.0,1.0,0.1246,High skill tech staff,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,1,MONDAY,"Spouse, partner",block of flats,"Stone, brick"
416751,0,0,135000.0,1035832.5,29083.5,904500.0,,0.1124,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,SUNDAY,Unaccompanied,block of flats,Panel
314559,0,0,112500.0,337500.0,16875.0,337500.0,,,,Revolving loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Unaccompanied,,
449066,0,1,225000.0,270000.0,13500.0,270000.0,2.0,0.062,Managers,Revolving loans,M,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
114153,0,0,90000.0,284400.0,16456.5,225000.0,,0.0782,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Family,block of flats,Block
359364,0,0,270000.0,601470.0,32760.0,450000.0,,0.0975,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Others
211449,0,0,315000.0,180000.0,9000.0,180000.0,18.0,0.1683,Drivers,Revolving loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
231234,0,1,225000.0,1535553.0,40635.0,1372500.0,12.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
434003,1,0,45000.0,108072.0,6331.5,85500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,Office apartment,0,SATURDAY,Unaccompanied,,
168128,0,0,112500.0,152820.0,15016.5,135000.0,,0.0707,Cooking staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
139521,0,1,72000.0,545040.0,25537.5,450000.0,,0.0115,Core staff,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
286804,0,0,81000.0,247275.0,19548.0,225000.0,,,Security staff,Cash loans,M,N,Y,Working,Incomplete higher,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
315311,0,1,270000.0,900000.0,26446.5,900000.0,,,Drivers,Cash loans,M,N,N,Working,Secondary / secondary special,Married,Rented apartment,0,THURSDAY,Unaccompanied,,
258270,0,0,180000.0,270000.0,13500.0,270000.0,18.0,,Managers,Revolving loans,F,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,0,SATURDAY,Family,,
399686,1,2,135000.0,598401.0,23314.5,499500.0,12.0,,Security staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
366881,0,1,135000.0,308133.0,16843.5,234000.0,,0.1412,,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,
218577,1,0,225000.0,1649376.0,54508.5,1350000.0,,0.015,Private service staff,Cash loans,M,N,N,Commercial associate,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Wooden
450309,0,0,202500.0,573408.0,25389.0,495000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
132278,0,1,148500.0,1078200.0,31653.0,900000.0,16.0,0.0019,,Cash loans,F,Y,N,Working,Lower secondary,Married,Municipal apartment,0,FRIDAY,Unaccompanied,block of flats,Wooden
284794,0,0,202500.0,1006920.0,51543.0,900000.0,18.0,,Laborers,Cash loans,M,Y,N,Commercial associate,Higher education,Married,Co-op apartment,0,THURSDAY,Unaccompanied,,
302964,0,0,72000.0,192528.0,7384.5,126000.0,,0.1219,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
148939,0,0,225000.0,135000.0,6750.0,135000.0,2.0,0.1035,Core staff,Revolving loans,F,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
115660,0,1,207000.0,973710.0,34627.5,697500.0,,,Core staff,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,,
156974,0,0,157500.0,310671.0,22644.0,256500.0,,,,Cash loans,F,N,Y,Working,Secondary / secondary special,Widow,House / apartment,0,TUESDAY,Unaccompanied,,
181988,0,0,171000.0,426645.0,22468.5,324000.0,,,Core staff,Cash loans,M,N,N,State servant,Secondary / secondary special,Single / not married,House / apartment,1,WEDNESDAY,Family,,
175975,0,1,225000.0,1006920.0,39528.0,900000.0,,0.1977,Core staff,Cash loans,F,N,N,Commercial associate,Higher education,Separated,Rented apartment,0,SATURDAY,Other_A,block of flats,Panel
126734,0,0,67500.0,202500.0,10125.0,202500.0,,,,Revolving loans,M,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
259930,1,0,90000.0,592560.0,32274.0,450000.0,,,,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
324515,0,0,135000.0,345645.0,13158.0,243000.0,7.0,,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,WEDNESDAY,Family,,
137068,0,0,202500.0,640080.0,31261.5,450000.0,6.0,0.0463,Managers,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Widow,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Panel
267515,0,1,112500.0,229500.0,15336.0,229500.0,,,Cooking staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,1,TUESDAY,Unaccompanied,,
113027,0,0,135000.0,1113840.0,50463.0,900000.0,,0.0355,Laborers,Cash loans,M,N,Y,State servant,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Block
455034,0,0,121500.0,142200.0,4671.0,112500.0,,0.049,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Separated,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
423991,0,0,180000.0,276277.5,18261.0,238500.0,12.0,0.2142,Managers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Family,block of flats,"Stone, brick"
362893,0,1,135000.0,183784.5,14350.5,148500.0,,,,Cash loans,F,N,Y,State servant,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
147909,0,1,67500.0,425133.0,13347.0,351000.0,,,Core staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Family,,
266827,0,0,148500.0,495000.0,25402.5,495000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
110515,0,2,144000.0,207396.0,16515.0,157500.0,7.0,,Laborers,Cash loans,M,Y,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,"Spouse, partner",,
405029,0,0,135000.0,704844.0,36117.0,630000.0,,0.0492,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Panel
355541,0,0,180000.0,450000.0,22500.0,450000.0,,,,Revolving loans,M,N,Y,Pensioner,Higher education,Single / not married,House / apartment,1,TUESDAY,Unaccompanied,,
162606,0,0,67500.0,518562.0,20695.5,463500.0,18.0,,Drivers,Cash loans,M,Y,Y,State servant,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
196163,0,0,292500.0,630000.0,31500.0,630000.0,,0.1444,High skill tech staff,Revolving loans,M,N,N,Commercial associate,Higher education,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Block
246984,0,0,157500.0,247500.0,12375.0,247500.0,10.0,,,Revolving loans,F,Y,Y,Pensioner,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,,
179561,0,0,90000.0,640080.0,29839.5,450000.0,18.0,,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
399833,0,1,599998.5,1350000.0,68710.5,1350000.0,1.0,0.1852,Sales staff,Cash loans,M,Y,Y,Commercial associate,Incomplete higher,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
190881,0,0,360000.0,1072809.0,28431.0,895500.0,,0.0899,,Cash loans,F,N,Y,Pensioner,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
195430,0,0,171000.0,215865.0,22797.0,202500.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
416830,0,0,180000.0,180000.0,9000.0,180000.0,2.0,0.0651,IT staff,Revolving loans,M,Y,N,Working,Secondary / secondary special,Civil marriage,With parents,1,TUESDAY,Unaccompanied,block of flats,Panel
341028,0,0,225000.0,913500.0,29596.5,913500.0,17.0,0.0789,High skill tech staff,Cash loans,M,Y,N,Commercial associate,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
266408,0,2,135000.0,877500.0,31216.5,877500.0,,0.0298,Security staff,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
243169,0,1,76500.0,314055.0,13437.0,238500.0,,,,Cash loans,F,N,N,Working,Secondary / secondary special,Civil marriage,House / apartment,0,THURSDAY,"Spouse, partner",,
421670,0,0,180000.0,508495.5,23562.0,454500.0,3.0,0.0672,Laborers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,block of flats,Panel
186677,0,0,117000.0,360000.0,18000.0,360000.0,4.0,0.0443,Security staff,Revolving loans,M,Y,N,Working,Secondary / secondary special,Married,Municipal apartment,0,WEDNESDAY,Family,block of flats,Panel
424754,0,0,382500.0,675000.0,49248.0,675000.0,26.0,,,Cash loans,F,Y,Y,Working,Incomplete higher,Married,House / apartment,0,TUESDAY,Unaccompanied,,
229515,0,1,180000.0,119448.0,6799.5,94500.0,,0.0559,Medicine staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
313156,0,0,117000.0,408780.0,20011.5,337500.0,64.0,0.072,Sales staff,Cash loans,F,Y,Y,Commercial associate,Incomplete higher,Married,House / apartment,0,MONDAY,"Spouse, partner",block of flats,Panel
401051,0,0,225000.0,1096020.0,55962.0,900000.0,,0.1013,Security staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,specific housing,"Stone, brick"
170793,0,0,36000.0,225000.0,8613.0,225000.0,10.0,,Cooking staff,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Family,,
405785,0,0,225000.0,1255680.0,41499.0,1125000.0,,0.0709,Medicine staff,Cash loans,F,N,N,State servant,Secondary / secondary special,Civil marriage,With parents,1,TUESDAY,Unaccompanied,block of flats,Panel
104421,0,0,135000.0,244584.0,16474.5,193500.0,17.0,0.0225,Drivers,Cash loans,M,Y,N,State servant,Higher education,Married,With parents,0,MONDAY,Unaccompanied,block of flats,
451975,0,0,135000.0,382500.0,14548.5,382500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Widow,House / apartment,0,THURSDAY,Unaccompanied,,
113095,0,0,139500.0,835380.0,36927.0,675000.0,,0.1011,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,FRIDAY,Children,block of flats,Panel
419782,0,0,225000.0,991944.0,29002.5,828000.0,,0.1689999999999999,,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
351872,0,0,360000.0,363190.5,24268.5,328500.0,14.0,,,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,Rented apartment,1,SUNDAY,Unaccompanied,,
107365,0,0,90000.0,284400.0,16011.0,225000.0,,,,Cash loans,F,N,Y,Pensioner,Lower secondary,Single / not married,House / apartment,1,FRIDAY,Unaccompanied,,
381673,0,0,180000.0,283500.0,30663.0,283500.0,,,Drivers,Cash loans,M,N,Y,Working,Higher education,Married,House / apartment,0,MONDAY,Unaccompanied,,
228343,0,0,270000.0,1494486.0,43695.0,1305000.0,,,Laborers,Cash loans,M,N,N,Working,Secondary / secondary special,Single / not married,Rented apartment,1,FRIDAY,Unaccompanied,,
292661,0,0,270000.0,1030680.0,63184.5,900000.0,8.0,0.252,Drivers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
219837,0,0,675000.0,1125000.0,56250.0,1125000.0,3.0,0.0906,Managers,Revolving loans,F,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
378903,1,0,171000.0,225000.0,13765.5,225000.0,,0.0556,,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Family,block of flats,Panel
231821,0,2,81000.0,911079.0,32278.5,760500.0,20.0,,Laborers,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
331283,0,0,90000.0,90000.0,8901.0,90000.0,7.0,0.1325,Laborers,Cash loans,M,Y,N,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,MONDAY,Other_A,block of flats,Panel
266114,0,0,123750.0,239850.0,23494.5,225000.0,23.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
266607,0,1,135000.0,625536.0,22468.5,540000.0,20.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,WEDNESDAY,Unaccompanied,,
420700,0,1,193500.0,679500.0,38070.0,679500.0,,0.0145,Core staff,Cash loans,F,N,N,Working,Higher education,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
265279,0,0,225000.0,270000.0,13500.0,270000.0,7.0,0.3674,High skill tech staff,Revolving loans,M,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
360251,0,1,180000.0,444420.0,26986.5,337500.0,9.0,,Laborers,Cash loans,M,Y,Y,Working,Higher education,Widow,House / apartment,0,MONDAY,Unaccompanied,,
199504,0,0,225000.0,585000.0,29250.0,585000.0,,0.104,Core staff,Revolving loans,F,N,Y,Working,Higher education,Married,House / apartment,0,SATURDAY,Family,specific housing,Panel
122523,0,1,225000.0,360000.0,19660.5,360000.0,4.0,0.2328,Managers,Cash loans,F,Y,Y,Working,Higher education,Single / not married,House / apartment,1,FRIDAY,Unaccompanied,block of flats,Panel
